word,sentence1,sentence2,label
agarrar,"Eram nove da manhã quando uma mulher, já idosa, se agarrou ao bombeiro, aos gritos.","Dei um passo para trás, e ele agarrou na minha lapela.",0
repousar,Tape com um pano e deixe repousar durante meia hora.,"Lá estavam os aparelhos, repousando na pista, de portas abertas.",0
lutar,"Na maior parte, eu não aprovo as ideias por que ele lutava .",[...] com madeirenses e bracarenses lutando [...].,0
reconstituir,O ano passado resolveu reconstituir a nau que levou Cristóvão Columbo ao Novo Mundo.,O percurso dos raptores pôde ser parcialmente reconstituído [...].,1
enlaçar,[...] um casal de namorados que se enlaça num entardecer sobre os telhados [...].,"Por volta das 18h00, dois moleiros enlaçavam as cordas nos chifres do animal ",0
congestionar,[...] os automóveis e as carrinhas congestionam [...] a única estrada [...].,O fluxo de trânsito começou a congestionar logo [...].,1
especificar,[...] não encontrará qualquer placa que lhe especifique a direcção para o lugar do Salto.,Os relatórios especificam o facto de Maria ter sido obrigada [...].,1
assinar,"A Comissão [...] lançou uma Carta dos Oceanos, para ser assinada por mais de 100 nações [...].",Foi um rebelde branco [...] e assinou crónicas de rock com o pseudónimo de Nelson Mandela.,0
transmitir,Os retalhistas acabarão por transmitir essa sua preocupação aos fabricantes.,A televisão transmite um jogo de futebol e toda a gente está atenta.,0
degredar,Passos Coelho ainda não prendeu ou degredou alguém.,Ualalapi [...] conta a história do rei [...] até ser [...] degredado para a ilha da Madeira.,1
caraterizar,"A outra, do Estado, pelo contrário, sempre se caracterizou por grandes prejuízos na sua gestão. ""","[...] esse ""olhar português"", que [ele] caracteriza de melancólico [...].",0
apartar,"Só Hodges foi menos feliz: sempre que se apartou do Mestre, a vida sorriu-lhe menos.","A vida alucinante dos dias de hoje apartou avós, netos e livros.",1
aprazer,"Para o efeito, como apraz à cortesia árabe, preparou leite e tâmaras.","Com tais propósitos, que nos apraz ler, preto no branco, estamos totalmente de acordo.",1
ordenar,[...] as bancas e as tendas estão ordenadas por tipos de produtos [...].,Entrou no Seminário de Luanda em 1907 e foi ordenado padre em 1918.,0
enfardar,Passara o Verão [...] a enfardar feno e a recolher as vacas.,"Assim, nem chega a ser enfardada, é comida mesmo em verde.",1
separar,"Sapho Durrell suicidou-se em 1985, aos 33 anos, depois de se ter separado do marido.",Esse prédio está separado do edifício da Fundação por outros dois com inquilinos.,0
trautear,"Embora não soubesse uma nota de música, trauteava e compunha por intuição.","Ó melga, vai-te embora, vai, trauteia Carla [...].",1
comunicar,[...] a quem comunicou o facto de o seu partido [...] tencionar desbloquear a situação [...].,"[...] em que este lhe comunicou ""oficialmente"" o facto de a Distrital ter analisado [...].",1
abandonar,"Logo que começámos a tocar, o engenheiro de som levantou as mãos e abandonou a máquina.",A cidade de Khobi também foi abandonada pelas tropas governamentais.,0
reapreciar,O próprio júri vai reapreciar os projectos [...].,Tudo decisões que terão que ser reapreciadas em nova assembleia.,1
comunicar,Os representantes da CNN [...] comunicaram a composição do comboio [...].,"[...] Pieter Kooijmans, que lhe comunicou ""a indignação [...]"".",1
salientar,"Quanto às taxas de câmbio, é salientado que [...] ""não é aconselhável [...]"".","Para quem, como Cavaco, faz questão em salientar a necessidade de um desempenho [...].",1
sugerir,[...] o inquérito sugere a ideia de estarmos perante uma situação nova [...].,"E sugeriu aos seus opositores que ""conheçam o projecto [...]"".",0
mutilar,[...] foram brutalmente mutilados.,"Muitas vítimas ficaram mutiladas e desfiguradas, tornando impossível qualquer identificação.",1
constatar,"Na concertação, há ainda muito a fazer, constatou Maria José Constâncio.",Este documento constata o facto de que muitos países sul-europeus estão sub-desenvolvidos [...].,1
atender,[...] Jorge Ribeiro foi atendido inicialmente no Hospital de Penafiel [...].,Mas ainda o aguardava outra surpresa: ao ligar para o telemóvel atendeu um gravador de mensagens.,0
vaporizar,[...] a senhora limitou-se a vaporizar o cabelo com laca [...].,A torre onde a bomba tinha sido colocada foi completamente vaporizada [...].,1
perguntar,[...] quando o costureiro Pierre Cardin lhe perguntou a origem dessas camisas [...].,Não lhes foi perguntado o que pensavam [...].,1
matar,"No ataque de ontem, quatro guerrilheiros e um civil libaneses foram mortos.",Ninguém tem o direito de matar nem um gato sem motivo.,1
resolver,Resolvemos encerrar alguns postos pequenos [...].,"Aqui e agora, não resolvem os problemas da universidade pública.",0
ilustrar,Ilustra somente que [...] o que cria problemas são os desvios[...] que cada condutor adopta [...].,Os versos e prosas do Poeta Militante são ilustrados com imagens irresistíveis.,0
debilitar,Kasparov voluntariamente debilita a sua estrutura de peões para dominar a única coluna aberta.,A posição [...] foi debilitada por uma decisão [...] do juízo cível da comarca de Lisboa.,1
apurar,"O Público apurou que o passivo da têxtil ronda 1,5 milhões de contos [...].",[...] sendo o cozinhado apurado em recipiente de barro sobre o lume.,0
massajar,[...] as assistências [...] não estavam ali apenas para [...] massajar os seus companheiros.,"José Magalhães pára de falar, deita-se, é massajado.",1
equivaler,"Ainda pior, o facto de perder uma semana [...] equivale a dispor de um vaivém [...].","[...] uma redução de seis por cento no défice, o que equivale a quatro mil milhões [...].",0
fundar,"Em 1959, Rich DeVos fundou a Amway Corp..",A RSI foi fundada em Novembro de 1993 [...].,1
afixar,"[...] mesmo que a propaganda seja afixada em propriedade particular, não pode desrespeitar [...].","Na parede estava também afixado um "" Ser presidente é... """,1
exterminar,Porque durou muito mais tempo e porque os nazis exterminaram milhões de pessoas de outros povos.,"[...] só quando ""o povo timorense estiver totalmente exterminado [...]"".",1
agoirar,Enganou-se quem agoirou durante seis anos que Mourinho nunca mais voltaria a ser campeão europeu.,"No entanto, há quem agoire que as coisas ainda não ficam por aqui.",1
massificar,Numa sociedade em que o ensino superior está massificado [...].,O fado vai-se massificando.,1
justificar,O caceteiro justificou a sua acção pelo facto de o queixoso se lhe ter dirigido [...].,"Mas frisou que isso não justifica que a decisão passe a ser ""de ordem administrativa"" [...].",0
encravar,António Caravana é que encravou isto tudo.,[...] a quarta velocidade ficou encravada [...].,1
ponderar,A questão não foi ponderada.,"Por outro, ponderamos se ainda podemos conseguir [...].",1
guardar,E talvez que isso possa ser reconhecido por quem queira guardar-se de moralismos [...].,[...] o intérprete [...] deve prudentemente guardar-se de propor alternativas [...].,1
reservar,Para mais tarde fica reservada uma posição formal [...].,"Aos portugueses, estava reservado um espaço exclusivo [...].",0
desbastar,[...] os habitantes da quinta lá acabaram por desbastar alguns arbustos [...].,"Segundo Ana Esteves, “é preciso saber se o pêlo do cão deve ser tosquiado ou desbastado.",1
preferir,[...] Kleinknecht [...] preferiria a competência ao facto de um dos candidatos ser mação [...].,O presidente do PSN prefere guardar para o dia cinco de Junho o anúncio [...].,1
revoltar,O que me revolta [...] é o facto de [...] Valentim Loureiro ir recolher milhares [...].,[...] porque se revoltaram contra ele num movimento persistente e festivo.,0
escurecer,Os tectos de madeira foram invariavelmente escurecidos e encerados.,"Calmamente e sem efeitos, começa a desnudar-se e, quando acaba, a sala escurece.",1
meditar,Salazar Carreira ri a bandeiras despregadas e medita no futuro [...].,"Hoje, proponho-me meditar sobre a utilidade [...].",1
motivar,"As aulas em grupo, de modo a que os mais atrasados sejam motivados a aprender [...].",Diz que está motivado pelo amor ao desporto [...].,1
exprimir,Um dos que lhe exprimiram apoio foi o general Zakir Nedzad [...].,"A adição de parcelas já não é manuseável, exprime Henrique Mota.",1
comunicar,Os representantes da CNN [...] comunicaram a composição do comboio [...].,WINNIE Mandela comunicou ontem que vai abandonar o seu cargo [...].,1
cumprir,[...] estão cumpridas todas as formalidades legais em matéria de informação obrigatória.,[...] estão cumpridas todas as formalidades legais [...].,1
colonizar,[...] o país era colonizado pela Coroa Portuguesa.,Acha por exemplo que a Lua vai estar colonizada [...].,1
difundir,[...] as emissões regionais serão difundidas pelos emissores [...].,E foi mesmo no coração da social-democracia que esta ideia mais se difundiu [...].,0
contar,[...] há ainda que contar com o facto de os alemães estarem com os olhos virados para Leste [...].,"Entretanto, quem queira [...] contar aos descendentes que viu um espectáculo [...].",0
explorar,"Tal como o Eborense, existem mais dez navios que a Transtejo explora turisticamente [...].","[...] a empresa, que recentemente passou a explorar um bar [...].",1
observar,[...] a Comissão observa que a retoma económica [...].,Milan e Valência enviaram olheiros para observarem o jovem jogador do FC Porto.,0
graduar,[...] este oficial foi graduado em general para comandar a Região Militar de Lisboa.,"Antes de se graduar num instituto politécnico, trabalhou como mecânico de uma refinaria.",1
somar,"No total, as ofertas somam cerca de trezentas toneladas de alimentos [...].",Somar um ponto com um vetor é uma operação que resultará numa translação.,0
oficializar,[...] José Seabra pretende oficializar os projectos [...].,[...] quando a agência ficar oficializada [...].,1
placar,"É a última linha da defesa, capaz de placar adversários [...].",[...] o mesmo jogador foi placado por Eliseu [...].,1
deturpar,Só uma pessoa de muito má-fé e que queira deturpar as coisas para me prejudicar me acusaria.,"[...] se a mansagem for deturpada [...], um sócio terá sempre reservas [...].",1
chefiar,"Quanto à Renamo, cuja delegação é chefiada por Raul domingos, encontra-se em Roma já desde sábado.",Líder conservador canadiano vai chefiar o Partido Liberal na província francófona.,1
apanhar,[...] os lírios selvagens que punha no elástico com que apanhava o cabelo [...].,"Devolveu-lhe o sobrescrito, bocejou, [...] apanhou a gabardina do chão [...].",0
incrustar,Uma placa com a data de ontem foi incrustada no chão do altar do santuário e igualmente benzida.,Nela está incrustado um dos mais compridos balcões de Lisboa [...].,1
predizer,"Portugal é um país do futuro, prediz Mário Soares, ""com uma cultura pujante"".","[...] foi satanizada por alguns teóricos, que se aventuraram a predizer que assassinaria o futebol.",1
bloquear,A direção bloqueou completamente depois do gancho (curva Melco),Após verificarem que a entrada havia sido bloqueada [...].,0
intercalar,Um quarentão [...] intercalava as suas estadias em África com algumas vindas a Portugal [...].,"As entrevistas foram [...] intercaladas com os pequenos ""farrapos"" de ficção [...].",1
agitar,O bebé dorme mal e está agitado.,"No entanto, curiosamente, foi esse o espectro que foi agitado mal ""Toy Story"" foi estreado.",0
enriquecer,"Enquanto as suas expedições militares enriqueciam Meca, Otman foi um líder popular.",A versão coupé inicial foi sucessivamente enriquecida [...].,1
ditar,O fracasso desta medida ditou que [...] o mercado voltasse a funcionar [...].,"Sem papel nem caneta, Foley ditou as palavras a uma colega de cativeiro,",0
apertar,"Quando o calor aperta e você... desaperta, um champanhe fresquinho.",[...] As vigas viraram porque os parafusos não foram bem apertados.,0
afagar,[...] começava com [...] uma mão a afagar a barriga de uma grávida.,"[...] a estátua de São Pedro, o pé direito já foi afagado por milhões de pessoas [...].",1
bater,"[...] foi o Pp quem, desde o início, e sozinho, se bateu por esta dama.",Batemos com a bengala nos prédios [...].,0
atropelar,[...] os estudantes correm o perigo de ser atropelados [...].,O motorista [...] perdeu o controle do autocarro ao tentar evitar atropelar um burro [...].,1
